GAME_ID,POSSESSION_ID,PERIOD,START_CLOCK,END_CLOCK,EVENTS,ACTION_TYPES,EVENT_LIST,TEAM,team,TEAM_ID,PLAYER_ID,PLAYER_NAME,HOME_SCORE,AWAY_SCORE,FIRST_SHOT_RESULT,FIRST_SHOT_VALUE,FIRST_SHOT_SUBTYPE,FIRST_SHOT_PLAYER,FIRST_SHOT_X_LEGACY,FIRST_SHOT_Y_LEGACY,FIRST_SHOT_DISTANCE,FIRST_SHOT_SECONDS,POSS_LENGTH,TIME_UNTIL_FIRST_SHOT,SHOT_TIME_FOR_ANALYSIS,TWO_FOR_ONE_ATTEMPT,NO_TWO_FOR_ONE_ATTEMPT,POSS_PTS,FREE_THROW_PTS,TWO_FOR_ONE_SECOND_POSSESSION?,NON_TWO_FOR_ONE_SECOND_POSSESSION?,SECOND_POSSESSION_PTS,SECOND_POSSESSION_SHOT_RESULT,SECOND_POSSESSION_SHOT_SECONDS,TWO_FOR_ONE_SECOND_POSSESSION_PTS,TOTAL_PTS_ON_ALL_2FOR1_POSS,TEAM_ABBREV,logo,Player,Images
0022500445,141,3,PT00M35.00S,PT00M16.20S,2,"Rebound, Missed Shot",CLIPPERS Rebound | MISS Leonard 20' Pullup Jump Shot,LAC,LA Clippers,1610612746,202695,K. Leonard,92,69,Missed,2.0,Pullup Jump shot,K. Leonard,147.0,131.0,20.0,16.0,19.0,19.0,19.0,0,1,0.0,0,,0.0,,,,0.0,0.0,LAC,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,Kawhi Leonard,https://cdn.nba.com/headshots/nba/latest/1040x760/202695.png
0022500447,156,3,PT00M36.30S,PT00M29.40S,2,"Rebound, Missed Shot",Harris REBOUND (Off:0 Def:1) | MISS Porter Jr. 17' Pullup Jump Shot,MIL,Milwaukee Bucks,1610612749,1629645,K. Porter Jr.,88,93,Missed,2.0,Pullup Jump shot,K. Porter Jr.,108.0,133.0,17.0,29.0,7.0,7.0,7.0,1,0,0.0,0,1.0,,2.0,,,2.0,2.0,MIL,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg,Kevin Porter Jr.,https://cdn.nba.com/headshots/nba/latest/1040x760/1629645.png
0022500451,205,4,PT00M35.60S,PT00M15.10S,2,"Rebound, Missed Shot",Murray-Boyles REBOUND (Off:7 Def:5) | MISS Ingram 12' Pullup Jump Shot,TOR,Toronto Raptors,1610612761,1627742,B. Ingram,107,106,Missed,2.0,Pullup Jump shot,B. Ingram,-120.0,20.0,12.0,15.0,21.0,21.0,21.0,0,1,0.0,0,,0.0,,,,0.0,0.0,TOR,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg,Brandon Ingram,https://cdn.nba.com/headshots/nba/latest/1040x760/1627742.png
0022500452,100,2,PT00M34.00S,PT00M12.70S,2,"Rebound, Made Shot",Gobert REBOUND (Off:0 Def:6) | Randle 6' Driving Layup (8 PTS) (Edwards 3 AST),MIN,Minnesota Timberwolves,1610612750,203944,J. Randle,50,55,Made,2.0,Driving Layup Shot,J. Randle,-54.0,15.0,6.0,13.0,21.0,21.0,21.0,0,1,2.0,0,,0.0,,,,0.0,2.0,MIN,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg,Julius Randle,https://cdn.nba.com/headshots/nba/latest/1040x760/203944.png
0022500458,54,1,PT00M33.80S,PT00M29.90S,2,"Rebound, Missed Shot",Bona REBOUND (Off:0 Def:2) | MISS McCain 26' 3PT Running Pull-Up Jump Shot,PHI,Philadelphia 76ers,1610612755,1642272,J. McCain,37,34,Missed,3.0,Running Pull-Up Jump Shot,J. McCain,-186.0,181.0,26.0,30.0,4.0,4.0,4.0,1,0,0.0,0,1.0,,0.0,Missed,2.0,0.0,0.0,PHI,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg,Jared McCain,https://cdn.nba.com/headshots/nba/latest/1040x760/1642272.png
0022500462,54,1,PT00M33.80S,PT00M33.80S,1,Missed Shot,MISS Hall 5' Tip Layup Shot,CHA,Charlotte Hornets,1610612766,1641790,P. Hall,30,30,Missed,2.0,Tip Layup Shot,P. Hall,-26.0,39.0,5.0,34.0,-34.0,0.0,-34.0,1,0,0.0,0,0.0,,,,,0.0,0.0,CHA,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg,PJ Hall,https://cdn.nba.com/headshots/nba/latest/1040x760/1641790.png
0022500464,54,1,PT00M40.50S,PT00M20.40S,6,"Steal, Missed Shot, Rebound, Missed Shot, Rebound, Missed Shot",Jones STEAL (1 STL) | MISS Jones 24' 3PT Running Pull-Up Jump Shot | Bane REBOUND (Off:1 Def:0) | MISS Jones 5' Driving Finger Roll Layup | Bitadze REBOUND (Off:2 Def:1) | MISS Bitadze Tip Dunk Shot,ORL,Orlando Magic,1610612753,1629048,G. Bitadze,25,31,Missed,3.0,Running Pull-Up Jump Shot,T. Jones,-175.0,169.0,24.0,37.0,20.0,3.0,3.0,1,0,0.0,0,1.0,,0.0,Missed,1.0,0.0,0.0,ORL,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg,Tyus Jones,https://cdn.nba.com/headshots/nba/latest/1040x760/1626145.png
0022500464,118,2,PT00M35.40S,PT00M28.90S,2,"Rebound, Made Shot",Siakam REBOUND (Off:0 Def:2) | Nesmith 3' Driving Layup (6 PTS) (Mathurin 1 AST),IND,Indiana Pacers,1610612754,1630174,A. Nesmith,66,66,Made,2.0,Driving Layup Shot,A. Nesmith,26.0,7.0,3.0,29.0,6.0,6.0,6.0,1,0,2.0,0,1.0,,0.0,Missed,2.0,0.0,2.0,IND,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg,Aaron Nesmith,https://cdn.nba.com/headshots/nba/latest/1040x760/1630174.png
0022500467,51,1,PT00M35.90S,PT00M32.20S,2,"Rebound, Made Shot",McCullar Jr. REBOUND (Off:0 Def:2) | Kolek 3PT Running Jump Shot (3 PTS) (Towns 1 AST),NYK,New York Knicks,1610612752,1642278,T. Kolek,31,43,Made,3.0,Running Jump Shot,T. Kolek,-232.0,-5.0,0.0,32.0,4.0,4.0,4.0,1,0,3.0,0,1.0,,2.0,Made,0.0,2.0,5.0,NYK,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg,Tyler Kolek,https://cdn.nba.com/headshots/nba/latest/1040x760/1642278.png
0022500467,107,2,PT00M37.50S,PT00M32.90S,2,"Rebound, Missed Shot",Wembanyama REBOUND (Off:2 Def:6) | MISS Champagnie 3PT Running Jump Shot,SAS,San Antonio Spurs,1610612759,1630577,J. Champagnie,60,73,Missed,3.0,Running Jump Shot,J. Champagnie,-232.0,36.0,0.0,33.0,5.0,5.0,5.0,1,0,0.0,0,1.0,,2.0,,,2.0,2.0,SAS,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg,Julian Champagnie,https://cdn.nba.com/headshots/nba/latest/1040x760/1630577.png
0022500472,53,1,PT00M35.00S,PT00M32.80S,2,"Rebound, Made Shot",PISTONS Rebound | Sasser 17' Jump Shot (2 PTS) (Ivey 1 AST),DET,Detroit Pistons,1610612765,1631204,M. Sasser,24,31,Made,2.0,Jump Shot,M. Sasser,142.0,99.0,17.0,33.0,2.0,2.0,2.0,1,0,2.0,0,1.0,,2.0,Made,0.0,2.0,4.0,DET,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Marcus Sasser,https://cdn.nba.com/headshots/nba/latest/1040x760/1631204.png
0022500476,170,3,PT00M36.80S,PT00M32.80S,2,"Rebound, Missed Shot",Furphy REBOUND (Off:0 Def:2) | MISS Sheppard 3PT Running Jump Shot,IND,Indiana Pacers,1610612754,1641767,B. Sheppard,85,91,Missed,3.0,Running Jump Shot,B. Sheppard,223.0,-5.0,0.0,33.0,4.0,4.0,4.0,1,0,0.0,0,1.0,,0.0,Missed,2.0,0.0,0.0,IND,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg,Ben Sheppard,https://cdn.nba.com/headshots/nba/latest/1040x760/1641767.png
0022500477,54,1,PT00M34.10S,PT00M27.20S,4,"Rebound, Timeout, Instant Replay, Missed Shot",Nets Rebound | WIZARDS Timeout: Regular (Full 2 Short 0) | Instant Replay1st Period (7:39 PM EST) | MISS Martin 6' Driving Layup,BKN,Brooklyn Nets,1610612751,1631213,T. Martin,34,24,Missed,2.0,Driving Layup Shot,T. Martin,59.0,15.0,6.0,27.0,7.0,7.0,7.0,1,0,0.0,0,1.0,,0.0,,,0.0,0.0,BKN,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg,Tyrese Martin,https://cdn.nba.com/headshots/nba/latest/1040x760/1631213.png
0022500478,152,3,PT00M38.20S,PT00M30.80S,2,"Rebound, Made Shot",Nnaji REBOUND (Off:0 Def:4) | Watson 27' 3PT Jump Shot (19 PTS) (Murray 7 AST),DEN,Denver Nuggets,1610612743,1631212,P. Watson,88,95,Made,3.0,Jump Shot,P. Watson,-27.0,273.0,27.0,31.0,7.0,7.0,7.0,1,0,3.0,0,1.0,,0.0,,,0.0,3.0,DEN,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg,Peyton Watson,https://cdn.nba.com/headshots/nba/latest/1040x760/1631212.png
0022500479,165,3,PT00M34.50S,PT00M19.20S,2,"Rebound, Missed Shot",Kennard REBOUND (Off:0 Def:2) | MISS Kennard 3PT Step Back Jump Shot,ATL,Atlanta Hawks,1610612737,1628379,L. Kennard,70,94,Missed,3.0,Step Back Jump shot,L. Kennard,223.0,62.0,0.0,19.0,15.0,15.0,15.0,0,1,0.0,0,,0.0,,,,0.0,0.0,ATL,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Luke Kennard,https://cdn.nba.com/headshots/nba/latest/1040x760/1628379.png
0022500483,50,1,PT00M34.40S,PT00M13.80S,4,"Rebound, Missed Shot, Rebound, Made Shot",Clifford REBOUND (Off:0 Def:1) | MISS Murray 1' Driving Layup | Achiuwa REBOUND (Off:1 Def:0) | Achiuwa Tip Layup Shot (2 PTS),SAC,Sacramento Kings,1610612758,1630173,P. Achiuwa,32,29,Missed,2.0,Driving Layup Shot,K. Murray,4.0,10.0,1.0,17.0,20.0,17.0,17.0,0,1,2.0,0,,0.0,,,,0.0,2.0,SAC,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg,Keegan Murray,https://cdn.nba.com/headshots/nba/latest/1040x760/1631099.png
0022500483,102,2,PT00M39.70S,PT00M34.60S,2,"Steal, Made Shot",O'Neale STEAL (2 STL) | Booker 1' Running Layup (24 PTS) (Goodwin 4 AST),PHX,Phoenix Suns,1610612756,1626164,D. Booker,59,56,Made,2.0,Running Layup Shot,D. Booker,-6.0,-5.0,1.0,35.0,5.0,5.0,5.0,1,0,2.0,0,1.0,,2.0,Made,5.0,2.0,4.0,PHX,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Devin Booker,https://cdn.nba.com/headshots/nba/latest/1040x760/1626164.png
0022500488,119,2,PT00M36.50S,PT00M36.50S,1,Made Shot,Daniels 2' Driving Finger Roll Layup (16 PTS),ATL,Atlanta Hawks,1610612737,1630700,D. Daniels,77,70,Made,2.0,Driving Finger Roll Layup Shot,D. Daniels,-20.0,6.0,2.0,36.0,4.0,0.0,4.0,1,0,2.0,0,1.0,,0.0,Missed,0.0,0.0,2.0,ATL,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Dyson Daniels,https://cdn.nba.com/headshots/nba/latest/1040x760/1630700.png
0022500488,120,2,PT00M36.50S,PT00M06.60S,4,"Violation, Missed Shot, Rebound, Missed Shot",Ingram Violation:Defensive Goaltending (S.Mehta) | MISS Mamukelashvili 27' 3PT Jump Shot | Ingram REBOUND (Off:1 Def:5) | MISS Shead 6' Driving Floating Bank Jump Shot,TOR,Toronto Raptors,1610612761,1642347,J. Shead,77,70,Missed,3.0,Jump Shot,S. Mamukelashvili,112.0,241.0,27.0,18.0,29.0,18.0,18.0,0,1,0.0,0,,0.0,,,,0.0,0.0,TOR,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg,Sandro Mamukelashvili,https://cdn.nba.com/headshots/nba/latest/1040x760/1630572.png
0022500490,48,1,PT00M37.30S,PT00M30.50S,2,"Rebound, Missed Shot",Hansen REBOUND (Off:0 Def:1) | MISS Love 28' 3PT Pullup Jump Shot,POR,Portland Trail Blazers,1610612757,1631126,C. Love,22,32,Missed,3.0,Pullup Jump shot,C. Love,11.0,279.0,28.0,30.0,7.0,7.0,7.0,1,0,0.0,0,1.0,,3.0,Made,16.0,3.0,3.0,POR,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg,Caleb Love,https://cdn.nba.com/headshots/nba/latest/1040x760/1631126.png
0022500490,101,2,PT00M36.70S,PT00M33.50S,2,"Rebound, Missed Shot",Johnson REBOUND (Off:1 Def:6) | MISS Fox 2' Running Dunk,SAS,San Antonio Spurs,1610612759,1628368,D. Fox,51,52,Missed,2.0,Running Dunk Shot,D. Fox,5.0,20.0,2.0,34.0,3.0,3.0,3.0,1,0,0.0,0,1.0,,0.0,,,0.0,0.0,SAS,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg,De'Aaron Fox,https://cdn.nba.com/headshots/nba/latest/1040x760/1628368.png
0022500491,209,4,PT00M39.90S,PT00M36.50S,2,"Steal, Missed Shot",Holiday STEAL (3 STL) | MISS Durant 27' 3PT Running Jump Shot,HOU,Houston Rockets,1610612745,201142,K. Durant,108,101,Missed,3.0,Running Jump Shot,K. Durant,138.0,231.0,27.0,36.0,4.0,4.0,4.0,1,0,0.0,0,1.0,,0.0,Missed,31.0,0.0,0.0,HOU,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg,Kevin Durant,https://cdn.nba.com/headshots/nba/latest/1040x760/201142.png
0022500492,52,1,PT00M37.80S,PT00M16.10S,2,"Rebound, Made Shot",Melton REBOUND (Off:0 Def:2) | Post 2' Layup (2 PTS) (Melton 1 AST),GSW,Golden State Warriors,1610612744,1642366,Q. Post,25,27,Made,2.0,Layup Shot,Q. Post,-23.0,8.0,2.0,16.0,22.0,22.0,22.0,0,1,2.0,0,,0.0,,,,0.0,2.0,GSW,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg,Quinten Post,https://cdn.nba.com/headshots/nba/latest/1040x760/1642366.png
0022500493,92,2,PT00M36.00S,PT00M31.40S,2,"Rebound, Made Shot",Harden REBOUND (Off:0 Def:2) | Leonard 27' 3PT Running Pull-Up Jump Shot (12 PTS),LAC,LA Clippers,1610612746,202695,K. Leonard,63,69,Made,3.0,Running Pull-Up Jump Shot,K. Leonard,153.0,225.0,27.0,31.0,5.0,5.0,5.0,1,0,3.0,0,1.0,,0.0,Missed,511.0,0.0,3.0,LAC,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg,Kawhi Leonard,https://cdn.nba.com/headshots/nba/latest/1040x760/202695.png
0022500494,211,4,PT00M36.00S,PT00M17.20S,4,"Steal, Missed Shot, Rebound, Made Shot",Stewart STEAL (2 STL) | MISS Jenkins 9' Pullup Jump Shot | Thompson REBOUND (Off:3 Def:5) | Thompson Tip Layup Shot (8 PTS),DET,Detroit Pistons,1610612765,1641709,A. Thompson,106,110,Missed,2.0,Pullup Jump shot,D. Jenkins,92.0,-3.0,9.0,17.0,19.0,19.0,19.0,0,1,2.0,0,,1.0,2.0,,,2.0,4.0,DET,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Daniss Jenkins,https://cdn.nba.com/headshots/nba/latest/1040x760/1642450.png
0022500497,118,2,PT00M36.10S,PT00M36.10S,1,Made Shot,Powell 26' 3PT Jump Shot (18 PTS) (Mitchell 4 AST),MIA,Miami Heat,1610612748,1626181,N. Powell,68,62,Made,3.0,Jump Shot,N. Powell,186.0,187.0,26.0,36.0,4.0,0.0,4.0,1,0,3.0,0,1.0,,2.0,Made,19.0,2.0,5.0,MIA,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg,Norman Powell,https://cdn.nba.com/headshots/nba/latest/1040x760/1626181.png
0022500499,152,3,PT00M36.30S,PT00M00.70S,6,"Rebound, Missed Shot, Rebound, Missed Shot, Rebound, Missed Shot",Goodwin REBOUND (Off:0 Def:4) | MISS Goodwin 28' 3PT Jump Shot | Ighodaro REBOUND (Off:2 Def:4) | MISS Dunn 24' 3PT Jump Shot | Booker REBOUND (Off:2 Def:3) | MISS Dunn 27' 3PT Jump Shot,PHX,Phoenix Suns,1610612756,1642346,R. Dunn,74,73,Missed,3.0,Jump Shot,J. Goodwin,-108.0,257.0,28.0,34.0,35.0,2.0,2.0,1,0,0.0,0,0.0,,,,,0.0,0.0,PHX,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Jordan Goodwin,https://cdn.nba.com/headshots/nba/latest/1040x760/1630692.png
0022500499,196,4,PT00M36.10S,PT00M26.30S,4,"Timeout, Missed Shot, Rebound, Made Shot",Thunder Timeout: Regular (Reg.6 Short 0) | MISS Gilgeous-Alexander 10' Step Back Jump Shot | Holmgren REBOUND (Off:2 Def:7) | Holmgren 14' Turnaround Fadeaway (18 PTS),OKC,Oklahoma City Thunder,1610612760,1631096,C. Holmgren,105,103,Missed,2.0,Step Back Jump shot,S. Gilgeous-Alexander,28.0,93.0,10.0,30.0,10.0,6.0,6.0,1,0,2.0,0,1.0,,2.0,Made,9.0,2.0,4.0,OKC,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg,Shai Gilgeous-Alexander,https://cdn.nba.com/headshots/nba/latest/1040x760/1628983.png
0022500502,47,1,PT00M38.10S,PT00M33.70S,2,"Steal, Made Shot",Bridges STEAL (1 STL) | Bridges 3' Running Finger Roll Layup (4 PTS),NYK,New York Knicks,1610612752,1628969,M. Bridges,30,29,Made,2.0,Running Finger Roll Layup Shot,M. Bridges,34.0,0.0,3.0,34.0,4.0,4.0,4.0,1,0,2.0,0,1.0,,0.0,,,0.0,2.0,NYK,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg,Mikal Bridges,https://cdn.nba.com/headshots/nba/latest/1040x760/1628969.png
0022500502,148,3,PT00M35.80S,PT00M28.70S,2,"Rebound, Made Shot",Ivey REBOUND (Off:0 Def:2) | Ivey 3' Running Layup (14 PTS),DET,Detroit Pistons,1610612765,1631093,J. Ivey,89,69,Made,2.0,Running Layup Shot,J. Ivey,28.0,11.0,3.0,29.0,7.0,7.0,7.0,1,0,2.0,0,1.0,,0.0,,,0.0,2.0,DET,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg,Jaden Ivey,https://cdn.nba.com/headshots/nba/latest/1040x760/1631093.png
0022500503,48,1,PT00M39.90S,PT00M34.40S,2,"Rebound, Made Shot",CELTICS Rebound | Pritchard 11' Pullup Jump Shot (5 PTS),BOS,Boston Celtics,1610612738,1630202,P. Pritchard,31,14,Made,2.0,Pullup Jump shot,P. Pritchard,78.0,79.0,11.0,34.0,6.0,6.0,6.0,1,0,2.0,0,1.0,,0.0,Missed,0.0,0.0,2.0,BOS,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg,Payton Pritchard,https://cdn.nba.com/headshots/nba/latest/1040x760/1630202.png
0022500505,51,1,PT00M33.70S,PT00M29.60S,2,"Steal, Made Shot",Ighodaro STEAL (1 STL) | Goodwin 27' 3PT Running Pull-Up Jump Shot (11 PTS) (Allen 2 AST),PHX,Phoenix Suns,1610612756,1630692,J. Goodwin,22,29,Made,3.0,Running Pull-Up Jump Shot,J. Goodwin,145.0,231.0,27.0,30.0,4.0,4.0,4.0,1,0,3.0,0,1.0,,0.0,Missed,6.0,0.0,3.0,PHX,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Jordan Goodwin,https://cdn.nba.com/headshots/nba/latest/1040x760/1630692.png
0022500507,220,5,PT00M38.20S,PT00M31.70S,2,"Timeout, Missed Shot",Nuggets Timeout: Regular (Reg.7 Short 0) | MISS Watson 20' Turnaround Jump Shot,DEN,Denver Nuggets,1610612743,1631212,P. Watson,124,123,Missed,2.0,Turnaround Jump Shot,P. Watson,-11.0,202.0,20.0,32.0,6.0,6.0,6.0,1,0,0.0,0,1.0,,2.0,Made,5.0,2.0,2.0,DEN,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg,Peyton Watson,https://cdn.nba.com/headshots/nba/latest/1040x760/1631212.png
0022500509,159,3,PT00M37.80S,PT00M34.30S,2,"Jump Ball, Made Shot",Jump Ball Sharpe vs. Collier: Tip to Cissoko | Cissoko 25' 3PT Step Back Bank Jump Shot (11 PTS) (Sharpe 7 AST),POR,Portland Trail Blazers,1610612757,1631321,S. Cissoko,111,82,Made,3.0,Step Back Bank Jump Shot,S. Cissoko,-130.0,210.0,25.0,34.0,4.0,4.0,4.0,1,0,3.0,0,1.0,,3.0,Made,0.0,3.0,6.0,POR,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg,Sidy Cissoko,https://cdn.nba.com/headshots/nba/latest/1040x760/1631321.png
0022500510,212,4,PT00M33.50S,PT00M33.50S,1,Made Shot,Siakam 4' Driving Finger Roll Layup (21 PTS) (Nembhard 11 AST),IND,Indiana Pacers,1610612754,1627783,P. Siakam,113,115,Made,2.0,Driving Finger Roll Layup Shot,P. Siakam,22.0,28.0,4.0,34.0,5.0,0.0,5.0,1,0,2.0,0,1.0,,1.0,,,1.0,3.0,IND,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg,Pascal Siakam,https://cdn.nba.com/headshots/nba/latest/1040x760/1627783.png
0022500511,171,3,PT00M40.30S,PT00M35.60S,2,"Rebound, Made Shot",Isaac REBOUND (Off:1 Def:4) | Richardson 5' Running Layup (15 PTS),ORL,Orlando Magic,1610612753,1642859,J. Richardson,99,84,Made,2.0,Running Layup Shot,J. Richardson,-17.0,49.0,5.0,36.0,4.0,4.0,4.0,1,0,2.0,0,1.0,,3.0,Made,2.0,3.0,5.0,ORL,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg,Jase Richardson,https://cdn.nba.com/headshots/nba/latest/1040x760/1642859.png
0022500511,221,4,PT00M34.40S,PT00M29.20S,2,"Rebound, Made Shot",Penda REBOUND (Off:1 Def:3) | Howard 24' 3PT Running Pull-Up Jump Shot (10 PTS) (Richardson 2 AST),ORL,Orlando Magic,1610612753,1641724,J. Howard,118,110,Made,3.0,Running Pull-Up Jump Shot,J. Howard,-229.0,78.0,24.0,29.0,5.0,5.0,5.0,1,0,3.0,0,1.0,,0.0,Missed,18.0,0.0,3.0,ORL,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg,Jett Howard,https://cdn.nba.com/headshots/nba/latest/1040x760/1641724.png
0022500514,49,1,PT00M37.10S,PT00M30.40S,2,"Rebound, Missed Shot",Poole REBOUND (Off:0 Def:1) | MISS Poole 26' 3PT Pullup Jump Shot,NOP,New Orleans Pelicans,1610612740,1629673,J. Poole,25,29,Missed,3.0,Pullup Jump shot,J. Poole,110.0,233.0,26.0,30.0,7.0,7.0,7.0,1,0,0.0,0,1.0,,0.0,Missed,1.0,0.0,0.0,NOP,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,Jordan Poole,https://cdn.nba.com/headshots/nba/latest/1040x760/1629673.png
0022500514,106,2,PT00M38.90S,PT00M33.00S,4,"Steal, Missed Shot, Rebound, Made Shot",Williamson STEAL (1 STL) | MISS Williamson 3' Running Layup | Missi REBOUND (Off:4 Def:2) | Missi Tip Dunk Shot (8 PTS),NOP,New Orleans Pelicans,1610612740,1642274,Y. Missi,52,51,Missed,2.0,Running Layup Shot,Z. Williamson,10.0,23.0,3.0,33.0,6.0,6.0,6.0,1,0,2.0,0,1.0,,2.0,Made,3.0,2.0,4.0,NOP,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg,Zion Williamson,https://cdn.nba.com/headshots/nba/latest/1040x760/1629627.png
0022500515,167,3,PT00M34.50S,PT00M34.50S,1,Made Shot,Williams 11' Driving Floating Jump Shot (11 PTS),DAL,Dallas Mavericks,1610612742,1630314,B. Williams,76,75,Made,2.0,Driving Floating Jump Shot,B. Williams,33.0,100.0,11.0,34.0,6.0,0.0,6.0,1,0,2.0,0,1.0,,1.0,,,1.0,3.0,DAL,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg,Brandon Williams,https://cdn.nba.com/headshots/nba/latest/1040x760/1585.png
0022500515,216,4,PT00M40.20S,PT00M33.90S,3,"Timeout, Timeout, Made Shot",Mavericks Timeout: Regular (Reg.6 Short 0) | Mavericks Timeout: Regular (Reg.7 Short 0) | Williams 24' 3PT Jump Shot (18 PTS) (Flagg 6 AST),DAL,Dallas Mavericks,1610612742,1630314,B. Williams,98,100,Made,3.0,Jump Shot,B. Williams,222.0,101.0,24.0,34.0,6.0,6.0,6.0,1,0,3.0,0,1.0,,0.0,,,0.0,3.0,DAL,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg,Brandon Williams,https://cdn.nba.com/headshots/nba/latest/1040x760/1585.png
0022500518,51,1,PT00M35.40S,PT00M32.20S,2,"Steal, Made Shot",Maxey STEAL (1 STL) | Maxey 28' 3PT Running Pull-Up Jump Shot (16 PTS),PHI,Philadelphia 76ers,1610612755,1630178,T. Maxey,37,28,Made,3.0,Running Pull-Up Jump Shot,T. Maxey,-124.0,246.0,28.0,32.0,3.0,3.0,3.0,1,0,3.0,0,1.0,,0.0,,,0.0,3.0,PHI,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg,Tyrese Maxey,https://cdn.nba.com/headshots/nba/latest/1040x760/1630178.png
0022500519,118,2,PT00M38.80S,PT00M17.80S,2,"Rebound, Made Shot",Johnson REBOUND (Off:1 Def:4) | Johnson 6' Pullup Jump Shot (16 PTS),ATL,Atlanta Hawks,1610612737,1630552,J. Johnson,65,53,Made,2.0,Pullup Jump shot,J. Johnson,43.0,37.0,6.0,18.0,21.0,21.0,21.0,0,1,2.0,0,,1.0,0.0,,,0.0,2.0,ATL,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg,Jalen Johnson,https://cdn.nba.com/headshots/nba/latest/1040x760/1630552.png
0022500524,51,1,PT00M34.00S,PT00M22.00S,3,"Missed Shot, Rebound, Made Shot",MISS Booker 12' Step Back Jump Shot | Ighodaro REBOUND (Off:1 Def:0) | Allen 26' 3PT Jump Shot (6 PTS) (Booker 3 AST),PHX,Phoenix Suns,1610612756,1628960,G. Allen,23,30,Missed,2.0,Step Back Jump shot,D. Booker,-53.0,113.0,12.0,34.0,29.0,0.0,29.0,0,1,3.0,0,,0.0,,,,0.0,3.0,PHX,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Devin Booker,https://cdn.nba.com/headshots/nba/latest/1040x760/1626164.png
0022500525,171,3,PT00M34.20S,PT00M29.40S,2,"Rebound, Missed Shot",Williams REBOUND (Off:1 Def:2) | MISS Williams 3' Running Layup,UTA,Utah Jazz,1610612762,1642262,C. Williams,89,86,Missed,2.0,Running Layup Shot,C. Williams,-18.0,22.0,3.0,29.0,5.0,5.0,5.0,1,0,0.0,0,1.0,,0.0,,,0.0,0.0,UTA,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg,Cody Williams,https://cdn.nba.com/headshots/nba/latest/1040x760/1642262.png
